speaker,annot.clip,start.ms,stop.ms,addressee,spkr.n.increments,spkr.prev.increment.start,spkr.prev.increment.stop,spkr.post.increment.start,spkr.post.increment.stop,prompt.spkr,prompt.start.ms,prompt.stop.ms,prompt.n.increments,prompt.prev.increment.start,prompt.prev.increment.stop,response.spkr,response.start.ms,response.stop.ms,response.n.increments,response.post.increment.start,response.post.increment.stop,intseq.num,intseq.start.spkr,intseq.start.ms,intseq.stop.spkr,intseq.stop.ms,vocseq.num,vocseq.start.ms,vocseq.stop.ms
KCHI,annotated-13993_45847274-1,38084502,38085007,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453,FEM,38068734,FEM,38102972,NA,NA,NA
KCHI,annotated-13993_45847274-1,38086991,38087452,NA,1,NA,NA,NA,NA,MAL,38082700,38086492,2,38073697,38081984,FEM,38087214,38088491,1,NA,NA,453,FEM,38068734,FEM,38102972,NA,NA,NA
KCHI,annotated-13993_45847274-1,38091949,38092523,NA,1,NA,NA,NA,NA,MAL,38090512,38091987,2,38087990,38089988,FEM,38092511,38095491,1,NA,NA,453,FEM,38068734,FEM,38102972,NA,NA,NA
KCHI,annotated-13993_45847274-1,38095770,38096523,NA,1,NA,NA,NA,NA,MAL,38094511,38095783,1,NA,NA,FEM,38096268,38098011,1,NA,NA,453,FEM,38068734,FEM,38102972,NA,NA,NA
KCHI,annotated-13993_45847274-1,38098578,38099258,NA,1,NA,NA,NA,NA,FEM,38096268,38098011,1,NA,NA,FEM,38099761,38102972,1,NA,NA,453,FEM,38068734,FEM,38102972,NA,NA,NA
KCHI,annotated-13993_45847274-1,38106992,38108399,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,38108323,38113507,1,NA,NA,454,KCHI,38106992,MAL,38117853,NA,NA,NA
KCHI,annotated-13993_45847274-1,38110497,38111042,NA,1,NA,NA,NA,NA,MAL,38108809,38110443,1,NA,NA,MAL,38111170,38111295,2,38111511,38117853,454,KCHI,38106992,MAL,38117853,NA,NA,NA
KCHI,annotated-13993_45847274-1,38123305,38124395,NA,1,NA,NA,NA,NA,MAL,38120492,38122512,1,NA,NA,FEM,38124046,38128217,2,38128676,38131111,455,SPEECH,38106992,MAL,38144407,NA,NA,NA
KCHI,annotated-13993_45847274-1,38140197,38140332,NA,1,NA,NA,NA,NA,FEM,38138253,38140011,2,38135492,38137860,SPEECH,38141299,38142050,2,38143123,38143992,455,SPEECH,38106992,MAL,38144407,NA,NA,NA
KCHI,annotated-13993_45847274-1,38141331,38142011,NA,1,NA,NA,NA,NA,SPEECH,38135482,38140597,4,38106992,38122451,MAL,38143055,38144407,1,NA,NA,455,SPEECH,38106992,MAL,38144407,NA,NA,NA
KCHI,annotated-13993_45847274-1,38227619,38228010,NA,1,NA,NA,NA,NA,MAL,38193010,38227192,2,38170511,38191362,FEM,38228993,38230314,1,NA,NA,456,MAL,38170511,MAL,38236511,NA,NA,NA
KCHI,annotated-13993_45847274-1,38230792,38232512,NA,1,NA,NA,NA,NA,FEM,38228993,38230314,1,NA,NA,MAL,38232493,38236511,1,NA,NA,456,MAL,38170511,MAL,38236511,NA,NA,NA
KCHI,annotated-13993_45847274-1,38581512,38582150,NA,2,NA,NA,38582450,38584399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,38581512,38584399
KCHI,annotated-13993_45847274-1,38582450,38584399,NA,2,38581512,38582150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,38581512,38584399
KCHI,annotated-13993_45847274-1,38745992,38747492,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAL,38747012,38748057,1,NA,NA,457,KCHI,38745992,MAL,38748057,NA,NA,NA
KCHI,annotated-13993_45847274-1,38759263,38760576,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,38759263,38760576
KCHI,annotated-13993_45847274-1,38868005,38868542,NA,1,NA,NA,NA,NA,CHI,38866487,38866975,1,NA,NA,NA,NA,NA,NA,NA,NA,458,CHI,38866487,KCHI,38868542,NA,NA,NA
KCHI,annotated-13993_45847274-1,38906492,38907417,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,38906492,38907417
KCHI,annotated-13993_45847274-1,39148961,39149494,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,39149053,39149838,1,NA,NA,459,KCHI,39148961,CHI,39149838,NA,NA,NA
KCHI,annotated-13993_45847274-1,39154992,39155296,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460,SPEECH,39154700,KCHI,39157940,NA,NA,NA
KCHI,annotated-13993_45847274-1,39157597,39157940,NA,1,NA,NA,NA,NA,SPEECH,39154700,39155854,1,NA,NA,NA,NA,NA,NA,NA,NA,460,SPEECH,39154700,KCHI,39157940,NA,NA,NA
KCHI,annotated-13993_45847274-1,39173441,39174511,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,39173441,39174511
KCHI,annotated-13993_45847274-1,39176911,39177993,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,39177493,39178239,1,NA,NA,461,KCHI,39176911,FEM,39178239,NA,NA,NA
KCHI,annotated-13993_45847274-1,39181583,39183120,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462,KCHI,39181583,KCHI,39185516,NA,NA,NA
KCHI,annotated-13993_45847274-1,39184136,39185516,NA,1,NA,NA,NA,NA,FEM,39182739,39182842,1,NA,NA,NA,NA,NA,NA,NA,NA,462,KCHI,39181583,KCHI,39185516,NA,NA,NA
KCHI,annotated-13993_45847274-1,39321246,39321425,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,39321246,39321425
KCHI,annotated-13993_45847274-1,39378020,39378511,NA,1,NA,NA,NA,NA,SPEECH,39377991,39378511,1,NA,NA,NA,NA,NA,NA,NA,NA,463,SPEECH,39377991,KCHI,39378511,NA,NA,NA
KCHI,annotated-13993_45847274-1,39414992,39415966,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,39414992,39415966
KCHI,annotated-13993_45847274-1,39421991,39423625,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,39421991,39423625
KCHI,annotated-13993_45847274-1,39434266,39437681,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,39434266,39437681
KCHI,annotated-13993_45847274-1,39446472,39449675,NA,2,NA,NA,39449950,39455492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464,KCHI,39446472,FEM,39457790,NA,NA,NA
KCHI,annotated-13993_45847274-1,39449950,39455492,NA,2,39446472,39449675,NA,NA,NA,NA,NA,NA,NA,NA,FEM,39455492,39456481,2,39456732,39457790,464,KCHI,39446472,FEM,39457790,NA,NA,NA
KCHI,annotated-13993_45847274-1,39461231,39464992,NA,2,NA,NA,39465159,39471492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,KCHI,39461231,KCHI,39475448,NA,NA,NA
KCHI,annotated-13993_45847274-1,39465159,39471492,NA,2,39461231,39464992,NA,NA,NA,NA,NA,NA,NA,NA,CHI,39471992,39473992,1,NA,NA,465,KCHI,39461231,KCHI,39475448,NA,NA,NA
KCHI,annotated-13993_45847274-1,39471823,39472712,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAL,39474010,39475336,1,NA,NA,465,KCHI,39461231,KCHI,39475448,NA,NA,NA
KCHI,annotated-13993_45847274-1,39473011,39475448,NA,1,NA,NA,NA,NA,CHI,39471992,39473992,1,NA,NA,NA,NA,NA,NA,NA,NA,465,KCHI,39461231,KCHI,39475448,NA,NA,NA
KCHI,annotated-13993_45847274-1,39477552,39481335,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,39477552,39481335
KCHI,annotated-13993_45847274-1,39581534,39582010,NA,1,NA,NA,NA,NA,MAL,39579992,39581511,1,NA,NA,FEM,39582096,39582626,2,39583369,39583492,466,MAL,39579992,FEM,39583492,NA,NA,NA
KCHI,annotated-13993_45847274-1,39605504,39605761,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,39607370,39608987,1,NA,NA,467,KCHI,39605504,SPEECH,39608987,NA,NA,NA
KCHI,annotated-13993_45847274-1,39913454,39914639,NA,1,NA,NA,NA,NA,FEM,39912510,39913268,2,39908012,39910692,NA,NA,NA,NA,NA,NA,468,FEM,39908012,KCHI,39918918,NA,NA,NA
KCHI,annotated-13993_45847274-1,39915330,39918918,NA,1,NA,NA,NA,NA,FEM,39913580,39914992,1,NA,NA,NA,NA,NA,NA,NA,NA,468,FEM,39908012,KCHI,39918918,NA,NA,NA
KCHI,annotated-13993_45847274-1,39923950,39925511,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,39923950,39925511
KCHI,annotated-13993_45847274-1,39929993,39931318,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,39931147,39932048,2,39932536,39932992,469,KCHI,39929993,SPEECH,39957055,NA,NA,NA
KCHI,annotated-13993_45847274-1,39933010,39935492,NA,1,NA,NA,NA,NA,FEM,39932536,39932992,2,39931147,39932048,SPEECH,39937158,39957055,1,NA,NA,469,KCHI,39929993,SPEECH,39957055,NA,NA,NA
KCHI,annotated-13993_45847274-1,39937998,39939510,NA,1,NA,NA,NA,NA,SPEECH,39929993,39936011,1,NA,NA,FEM,39939510,39940693,1,NA,NA,469,KCHI,39929993,SPEECH,39957055,NA,NA,NA
KCHI,annotated-13993_45847274-1,39940643,39942992,NA,1,NA,NA,NA,NA,FEM,39939510,39940693,1,NA,NA,FEM,39942992,39943171,1,NA,NA,469,KCHI,39929993,SPEECH,39957055,NA,NA,NA
KCHI,annotated-13993_45847274-1,39943962,39946993,NA,2,NA,NA,39948476,39955844,FEM,39942992,39943171,1,NA,NA,NA,NA,NA,NA,NA,NA,469,KCHI,39929993,SPEECH,39957055,NA,NA,NA
KCHI,annotated-13993_45847274-1,39948476,39955844,NA,2,39943962,39946993,NA,NA,NA,NA,NA,NA,NA,NA,FEM,39955511,39956993,1,NA,NA,469,KCHI,39929993,SPEECH,39957055,NA,NA,NA
KCHI,annotated-13993_45847274-1,39976492,39977196,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,39976492,39977196
KCHI,annotated-13993_45847274-1,40021992,40024010,NA,1,NA,NA,NA,NA,CHI,40021493,40022492,1,NA,NA,SPEECH,40025948,40035511,1,NA,NA,470,SPEECH,40021012,FEM,40040433,NA,NA,NA
KCHI,annotated-13993_45847274-1,40024115,40024493,NA,1,NA,NA,NA,NA,CHI,40022875,40023408,1,NA,NA,NA,NA,NA,NA,NA,NA,470,SPEECH,40021012,FEM,40040433,NA,NA,NA
KCHI,annotated-13993_45847274-1,40025991,40031502,NA,1,NA,NA,NA,NA,SPEECH,40021012,40024519,1,NA,NA,CHI,40032409,40032757,1,NA,NA,470,SPEECH,40021012,FEM,40040433,NA,NA,NA
KCHI,annotated-13993_45847274-1,40032510,40032901,NA,1,NA,NA,NA,NA,CHI,40032409,40032757,1,NA,NA,CHI,40033821,40033953,1,NA,NA,470,SPEECH,40021012,FEM,40040433,NA,NA,NA
KCHI,annotated-13993_45847274-1,40033538,40035217,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,40035657,40035991,1,NA,NA,470,SPEECH,40021012,FEM,40040433,NA,NA,NA
KCHI,annotated-13993_45847274-1,40037326,40039511,NA,1,NA,NA,NA,NA,SPEECH,40035657,40035991,1,NA,NA,FEM,40039625,40040433,1,NA,NA,470,SPEECH,40021012,FEM,40040433,NA,NA,NA
KCHI,annotated-13993_45847274-1,40058148,40060315,NA,3,NA,NA,40062492,40063451,FEM,40055492,40057510,1,NA,NA,NA,NA,NA,NA,NA,NA,471,FEM,40055492,KCHI,40063451,NA,NA,NA
KCHI,annotated-13993_45847274-1,40061010,40061413,NA,3,40058148,40060315,40062492,40063451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471,FEM,40055492,KCHI,40063451,NA,NA,NA
KCHI,annotated-13993_45847274-1,40062492,40063451,NA,3,40058148,40060315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471,FEM,40055492,KCHI,40063451,NA,NA,NA
KCHI,annotated-13993_45847274-1,40069137,40070607,NA,3,NA,NA,40074991,40078224,SPEECH,40066993,40067815,1,NA,NA,NA,NA,NA,NA,NA,NA,472,SPEECH,40066993,FEM,40079553,NA,NA,NA
KCHI,annotated-13993_45847274-1,40071011,40074457,NA,3,40069137,40070607,40074991,40078224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472,SPEECH,40066993,FEM,40079553,NA,NA,NA
KCHI,annotated-13993_45847274-1,40074991,40078224,NA,3,40069137,40070607,NA,NA,NA,NA,NA,NA,NA,NA,FEM,40077597,40079553,1,NA,NA,472,SPEECH,40066993,FEM,40079553,NA,NA,NA
KCHI,annotated-13993_45847274-1,40084278,40089511,NA,1,NA,NA,NA,NA,FEM,40081993,40084011,1,NA,NA,NA,NA,NA,NA,NA,NA,473,FEM,40081993,KCHI,40089511,NA,NA,NA
KCHI,annotated-13993_45847274-1,40104791,40107012,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,40104791,40107012
KCHI,annotated-13993_45847274-1,40143418,40145186,NA,1,NA,NA,NA,NA,MAL,40143041,40143466,1,NA,NA,CHI,40146992,40147512,1,NA,NA,474,SPEECH,40142984,SPEECH,40153376,NA,NA,NA
KCHI,annotated-13993_45847274-1,40146992,40149115,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,40150475,40153376,1,NA,NA,474,SPEECH,40142984,SPEECH,40153376,NA,NA,NA
KCHI,annotated-13993_45847274-1,40150802,40151821,NA,2,NA,NA,40152529,40153012,SPEECH,40142984,40150093,1,NA,NA,NA,NA,NA,NA,NA,NA,474,SPEECH,40142984,SPEECH,40153376,NA,NA,NA
KCHI,annotated-13993_45847274-1,40152529,40153012,NA,2,40150802,40151821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474,SPEECH,40142984,SPEECH,40153376,NA,NA,NA
KCHI,annotated-13993_45847274-1,40156042,40158497,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,40156042,40158497
KCHI,annotated-13993_45847274-1,40198763,40202011,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAL,40202679,40203513,1,NA,NA,475,KCHI,40198763,MAL,40203513,NA,NA,NA
KCHI,annotated-13993_45847274-1,40433305,40433845,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,40433305,40433845
KCHI,annotated-13993_45847274-1,40438786,40440492,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,40440814,40440925,1,NA,NA,476,KCHI,40438786,FEM,40440925,NA,NA,NA
KCHI,annotated-13993_45847274-1,40444491,40447510,NA,1,NA,NA,NA,NA,FEM,40443511,40443683,1,NA,NA,FEM,40447077,40448869,1,NA,NA,477,FEM,40443511,MAL,40462207,NA,NA,NA
KCHI,annotated-13993_45847274-1,40449372,40451011,NA,1,NA,NA,NA,NA,FEM,40447077,40448869,1,NA,NA,MAL,40451513,40451624,1,NA,NA,477,FEM,40443511,MAL,40462207,NA,NA,NA
KCHI,annotated-13993_45847274-1,40452359,40454587,NA,1,NA,NA,NA,NA,MAL,40451513,40451624,1,NA,NA,FEM,40453808,40457011,1,NA,NA,477,FEM,40443511,MAL,40462207,NA,NA,NA
KCHI,annotated-13993_45847274-1,40456031,40457926,NA,1,NA,NA,NA,NA,FEM,40453808,40457011,1,NA,NA,MAL,40457510,40458695,1,NA,NA,477,FEM,40443511,MAL,40462207,NA,NA,NA
KCHI,annotated-13993_45847274-1,40458511,40459164,NA,1,NA,NA,NA,NA,MAL,40457510,40458695,1,NA,NA,MAL,40459098,40459439,1,NA,NA,477,FEM,40443511,MAL,40462207,NA,NA,NA
KCHI,annotated-13993_45847274-1,40460011,40460382,NA,1,NA,NA,NA,NA,MAL,40459098,40459439,1,NA,NA,MAL,40460511,40462207,1,NA,NA,477,FEM,40443511,MAL,40462207,NA,NA,NA
KCHI,annotated-13993_45847274-1,40690492,40693624,NA,1,NA,NA,NA,NA,SPEECH,40687912,40688493,2,40686398,40687547,NA,NA,NA,NA,NA,NA,478,SPEECH,40686398,KCHI,40693624,NA,NA,NA
KCHI,annotated-13993_45847274-1,40717007,40717510,NA,1,NA,NA,NA,NA,SPEECH,40716992,40717510,1,NA,NA,NA,NA,NA,NA,NA,NA,479,SPEECH,40716992,KCHI,40717510,NA,NA,NA
KCHI,annotated-13993_45847274-1,40786271,40786511,NA,1,NA,NA,NA,NA,MAL,40783510,40786380,1,NA,NA,FEM,40786804,40787499,1,NA,NA,480,MAL,40783510,FEM,40787499,NA,NA,NA
KCHI,annotated-13993_45847274-1,40791745,40792012,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,40792493,40793571,1,NA,NA,481,KCHI,40791745,FEM,40793571,NA,NA,NA
KCHI,annotated-13993_45847274-1,40820880,40820993,NA,1,NA,NA,NA,NA,FEM,40818959,40819511,1,NA,NA,NA,NA,NA,NA,NA,NA,482,FEM,40818959,KCHI,40820993,NA,NA,NA
KCHI,annotated-13993_45847274-1,41427006,41427646,NA,1,NA,NA,NA,NA,SPEECH,41425501,41426512,1,NA,NA,NA,NA,NA,NA,NA,NA,483,SPEECH,41425501,KCHI,41427646,NA,NA,NA
KCHI,annotated-13993_45847274-1,41433554,41435012,NA,1,NA,NA,NA,NA,FEM,41432011,41433412,1,NA,NA,NA,NA,NA,NA,NA,NA,484,FEM,41432011,KCHI,41435012,NA,NA,NA
KCHI,annotated-13993_45847274-1,41438512,41438652,NA,1,NA,NA,NA,NA,FEM,41437492,41438422,1,NA,NA,NA,NA,NA,NA,NA,NA,485,FEM,41437492,KCHI,41438652,NA,NA,NA
KCHI,annotated-13993_45847274-1,41442202,41445010,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,41442202,41445010
KCHI,annotated-13993_45847274-1,41447513,41449739,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,41449843,41451991,1,NA,NA,486,KCHI,41447513,FEM,41451991,NA,NA,NA
KCHI,annotated-13993_45847274-1,41454040,41456092,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAL,41455493,41457511,1,NA,NA,487,KCHI,41454040,SPEECH,41464994,NA,NA,NA
KCHI,annotated-13993_45847274-1,41460010,41460290,NA,1,NA,NA,NA,NA,MAL,41459546,41459681,1,NA,NA,SPEECH,41461222,41464994,1,NA,NA,487,KCHI,41454040,SPEECH,41464994,NA,NA,NA
KCHI,annotated-13993_45847274-1,41461534,41464826,NA,1,NA,NA,NA,NA,SPEECH,41459452,41460738,1,NA,NA,NA,NA,NA,NA,NA,NA,487,KCHI,41454040,SPEECH,41464994,NA,NA,NA
KCHI,annotated-13993_45847274-1,41470056,41470564,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,41470512,41470860,1,NA,NA,488,KCHI,41470056,KCHI,41470902,NA,NA,NA
KCHI,annotated-13993_45847274-1,41470706,41470902,NA,1,NA,NA,NA,NA,FEM,41470512,41470860,1,NA,NA,NA,NA,NA,NA,NA,NA,488,KCHI,41470056,KCHI,41470902,NA,NA,NA
KCHI,annotated-13993_45847274-1,41491558,41492491,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,41493430,41494122,2,41494253,41494388,489,KCHI,41491558,CHI,41494388,NA,NA,NA
KCHI,annotated-13993_45847274-1,41540607,41541250,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAL,41542207,41544323,1,NA,NA,490,KCHI,41540607,MAL,41544323,NA,NA,NA
KCHI,annotated-13993_45847274-1,41549929,41552349,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,41552465,41554313,1,NA,NA,491,KCHI,41549929,FEM,41554313,NA,NA,NA
KCHI,annotated-13993_45847274-1,41564492,41565985,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,41566583,41567806,1,NA,NA,492,KCHI,41564492,FEM,41567806,NA,NA,NA
KCHI,annotated-13993_45847274-1,41571743,41572011,NA,1,NA,NA,NA,NA,SPEECH,41571736,41572011,1,NA,NA,NA,NA,NA,NA,NA,NA,493,SPEECH,41571736,KCHI,41572011,NA,NA,NA
KCHI,annotated-13993_45847274-1,41575322,41576993,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAL,41576925,41577511,1,NA,NA,494,SPEECH,41574995,FEM,41581510,NA,NA,NA
KCHI,annotated-13993_45847274-1,41579826,41580580,NA,1,NA,NA,NA,NA,SPEECH,41574995,41578763,1,NA,NA,FEM,41580511,41581510,1,NA,NA,494,SPEECH,41574995,FEM,41581510,NA,NA,NA
KCHI,annotated-13993_45847274-1,41584916,41586960,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,41587131,41587598,2,41588561,41588993,495,SPEECH,41584911,MAL,41596704,NA,NA,NA
KCHI,annotated-13993_45847274-1,41593782,41594401,NA,1,NA,NA,NA,NA,SPEECH,41590992,41592863,3,41584911,41588011,MAL,41594492,41596704,1,NA,NA,495,SPEECH,41584911,MAL,41596704,NA,NA,NA
KCHI,annotated-13993_45847274-1,41601487,41602483,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,41602756,41604341,1,NA,NA,496,SPEECH,41601414,SPEECH,41604341,NA,NA,NA
KCHI,annotated-13993_45847274-1,41603768,41603962,NA,1,NA,NA,NA,NA,SPEECH,41601414,41602514,1,NA,NA,NA,NA,NA,NA,NA,NA,496,SPEECH,41601414,SPEECH,41604341,NA,NA,NA
KCHI,annotated-13993_45847274-1,41636511,41636921,NA,1,NA,NA,NA,NA,FEM,41636324,41636425,1,NA,NA,SPEECH,41637959,41640089,1,NA,NA,497,SPEECH,41636219,SPEECH,41640089,NA,NA,NA
KCHI,annotated-13993_45847274-1,41637883,41640070,NA,1,NA,NA,NA,NA,SPEECH,41636219,41637059,1,NA,NA,NA,NA,NA,NA,NA,NA,497,SPEECH,41636219,SPEECH,41640089,NA,NA,NA
KCHI,annotated-13993_45847274-1,41642330,41643012,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,41642343,41654417,1,NA,NA,498,KCHI,41642330,KCHI,41655908,NA,NA,NA
KCHI,annotated-13993_45847274-1,41647633,41648011,NA,1,NA,NA,NA,NA,FEM,41643931,41647011,1,NA,NA,NA,NA,NA,NA,NA,NA,498,KCHI,41642330,KCHI,41655908,NA,NA,NA
KCHI,annotated-13993_45847274-1,41655220,41655908,NA,1,NA,NA,NA,NA,SPEECH,41642343,41654417,1,NA,NA,NA,NA,NA,NA,NA,NA,498,KCHI,41642330,KCHI,41655908,NA,NA,NA
KCHI,annotated-13993_45847274-1,41763992,41765492,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,41765593,41765860,1,NA,NA,499,KCHI,41763992,KCHI,41774011,NA,NA,NA
KCHI,annotated-13993_45847274-1,41770664,41772281,NA,1,NA,NA,NA,NA,MAL,41767491,41770010,1,NA,NA,FEM,41771945,41772382,1,NA,NA,499,KCHI,41763992,KCHI,41774011,NA,NA,NA
KCHI,annotated-13993_45847274-1,41773727,41774011,NA,1,NA,NA,NA,NA,FEM,41771945,41772382,1,NA,NA,NA,NA,NA,NA,NA,NA,499,KCHI,41763992,KCHI,41774011,NA,NA,NA
KCHI,annotated-13993_45847274-1,41845493,41846511,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,41845493,41846511
KCHI,annotated-13993_45847274-1,41863993,41864113,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,41863993,41864113
KCHI,annotated-13993_45847274-1,41868039,41871282,NA,1,NA,NA,NA,NA,FEM,41868026,41868914,1,NA,NA,CHI,41871443,41871961,3,41872987,41873512,500,SPEECH,41867817,MAL,41880011,NA,NA,NA
KCHI,annotated-13993_45847274-1,41873011,41873993,NA,1,NA,NA,NA,NA,CHI,41872987,41873512,3,41871443,41871961,FEM,41873720,41875197,1,NA,NA,500,SPEECH,41867817,MAL,41880011,NA,NA,NA
KCHI,annotated-13993_45847274-1,41877304,41877915,NA,1,NA,NA,NA,NA,SPEECH,41867817,41875512,1,NA,NA,MAL,41877758,41880011,1,NA,NA,500,SPEECH,41867817,MAL,41880011,NA,NA,NA
KCHI,annotated-13993_45847274-1,41987474,41988400,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,41987492,41989011,1,NA,NA,501,KCHI,41987474,FEM,41989011,NA,NA,NA
KCHI,annotated-13993_45847274-1,42004268,42004492,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAL,42004492,42007322,1,NA,NA,502,KCHI,42004268,FEM,42009511,NA,NA,NA
KCHI,annotated-13993_45847274-1,42007469,42007974,NA,1,NA,NA,NA,NA,FEM,42006607,42007353,1,NA,NA,FEM,42008195,42009511,1,NA,NA,502,KCHI,42004268,FEM,42009511,NA,NA,NA
KCHI,annotated-13993_45847274-1,42067634,42070562,NA,1,NA,NA,NA,NA,SPEECH,42060382,42065893,1,NA,NA,NA,NA,NA,NA,NA,NA,503,SPEECH,42060382,KCHI,42070562,NA,NA,NA
KCHI,annotated-13993_45847274-1,42099303,42100493,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,42099303,42100493
KCHI,annotated-13993_45847274-1,42161511,42164511,NA,1,NA,NA,NA,NA,SPEECH,42150235,42160244,5,42139265,42140137,MAL,42165962,42167992,1,NA,NA,504,SPEECH,42139265,MAL,42167992,NA,NA,NA
KCHI,annotated-13993_45847274-1,42184613,42185492,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,42184613,42185492
KCHI,annotated-13993_45847274-1,42198992,42201672,NA,1,NA,NA,NA,NA,FEM,42198619,42199515,1,NA,NA,CHI,42201027,42201781,1,NA,NA,505,FEM,42198619,CHI,42201781,NA,NA,NA
