speaker,annot.clip,start.ms,stop.ms,addressee,spkr.n.increments,spkr.prev.increment.start,spkr.prev.increment.stop,spkr.post.increment.start,spkr.post.increment.stop,prompt.spkr,prompt.start.ms,prompt.stop.ms,prompt.n.increments,prompt.prev.increment.start,prompt.prev.increment.stop,response.spkr,response.start.ms,response.stop.ms,response.n.increments,response.post.increment.start,response.post.increment.stop,intseq.num,intseq.start.spkr,intseq.start.ms,intseq.stop.spkr,intseq.stop.ms,vocseq.num,vocseq.start.ms,vocseq.stop.ms
CH,annotated-0_51968990-1,40494240,40495000,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499,40494240,40495000
CH,annotated-0_51968990-1,40525980,40526580,NA,3,NA,NA,40529780,40530380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,40525980,40530380
CH,annotated-0_51968990-1,40528180,40528980,NA,3,40525980,40526580,40529780,40530380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,40525980,40530380
CH,annotated-0_51968990-1,40529780,40530380,NA,3,40525980,40526580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,40525980,40530380
CH,annotated-0_51968990-1,40552630,40553230,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,40554150,40554950,1,NA,NA,715,CH,40552630,CH,40556940,NA,NA,NA
CH,annotated-0_51968990-1,40556090,40556940,NA,1,NA,NA,NA,NA,CX,40554150,40554950,1,NA,NA,NA,NA,NA,NA,NA,NA,715,CH,40552630,CH,40556940,NA,NA,NA
CH,annotated-0_51968990-1,40601210,40602040,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501,40601210,40602040
CH,annotated-0_51968990-1,40620610,40621600,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,40620610,40621600
CH,annotated-0_51968990-1,40643770,40644990,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,40646990,40647800,1,NA,NA,716,CH,40643770,CX,40647800,NA,NA,NA
CH,annotated-0_51968990-1,40644990,40646140,NA,2,NA,NA,40646140,40646990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,CH,40643770,CX,40647800,NA,NA,NA
CH,annotated-0_51968990-1,40646140,40646990,NA,2,40644990,40646140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,CH,40643770,CX,40647800,NA,NA,NA
CH,annotated-0_51968990-1,40653850,40654450,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503,40653850,40654450
CH,annotated-0_51968990-1,40660180,40660780,NA,1,NA,NA,NA,NA,CX,40658380,40659340,2,40656670,40657580,NA,NA,NA,NA,NA,NA,717,CX,40656670,CH,40660780,NA,NA,NA
CH,annotated-0_51968990-1,40664260,40665750,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,40666700,40667500,1,NA,NA,718,CH,40664260,CH,40671040,NA,NA,NA
CH,annotated-0_51968990-1,40668900,40669800,NA,2,NA,NA,40669800,40671040,CX,40666700,40667500,1,NA,NA,NA,NA,NA,NA,NA,NA,718,CH,40664260,CH,40671040,NA,NA,NA
CH,annotated-0_51968990-1,40669800,40671040,NA,2,40668900,40669800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,CH,40664260,CH,40671040,NA,NA,NA
CH,annotated-0_51968990-1,40675840,40676440,NA,4,NA,NA,40680830,40682380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504,40675840,40682380
CH,annotated-0_51968990-1,40677390,40678390,NA,4,40675840,40676440,40680830,40682380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504,40675840,40682380
CH,annotated-0_51968990-1,40678390,40679010,NA,4,40675840,40676440,40680830,40682380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504,40675840,40682380
CH,annotated-0_51968990-1,40680830,40682380,NA,4,40675840,40676440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504,40675840,40682380
CH,annotated-0_51968990-1,40691760,40693600,NA,2,NA,NA,40695220,40695880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719,CH,40691760,CH,40703700,NA,NA,NA
CH,annotated-0_51968990-1,40695220,40695880,NA,2,40691760,40693600,NA,NA,NA,NA,NA,NA,NA,NA,CX,40695880,40696680,1,NA,NA,719,CH,40691760,CH,40703700,NA,NA,NA
CH,annotated-0_51968990-1,40696680,40697420,NA,2,NA,NA,40699400,40700000,CX,40695880,40696680,1,NA,NA,NA,NA,NA,NA,NA,NA,719,CH,40691760,CH,40703700,NA,NA,NA
CH,annotated-0_51968990-1,40699400,40700000,NA,2,40696680,40697420,NA,NA,NA,NA,NA,NA,NA,NA,CX,40700850,40701970,1,NA,NA,719,CH,40691760,CH,40703700,NA,NA,NA
CH,annotated-0_51968990-1,40703060,40703700,NA,1,NA,NA,NA,NA,CX,40700850,40701970,1,NA,NA,NA,NA,NA,NA,NA,NA,719,CH,40691760,CH,40703700,NA,NA,NA
CH,annotated-0_51968990-1,40705740,40706870,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,40708070,40708920,1,NA,NA,720,CH,40705740,CX,40708920,NA,NA,NA
CH,annotated-0_51968990-1,40734840,40737300,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,40737300,40738410,1,NA,NA,721,CH,40734840,CH,40739460,NA,NA,NA
CH,annotated-0_51968990-1,40738410,40739460,NA,1,NA,NA,NA,NA,CX,40737300,40738410,1,NA,NA,NA,NA,NA,NA,NA,NA,721,CH,40734840,CH,40739460,NA,NA,NA
CH,annotated-0_51968990-1,40743720,40744600,NA,1,NA,NA,NA,NA,CX,40742880,40743720,2,40742280,40742880,NA,NA,NA,NA,NA,NA,722,CX,40742280,CH,40744600,NA,NA,NA
CH,annotated-0_51968990-1,40746730,40747330,NA,2,NA,NA,40748250,40749200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505,40746730,40749200
CH,annotated-0_51968990-1,40748250,40749200,NA,2,40746730,40747330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505,40746730,40749200
CH,annotated-0_51968990-1,40773650,40775230,NA,3,NA,NA,40779940,40780550,CX,40772000,40772800,1,NA,NA,NA,NA,NA,NA,NA,NA,723,CX,40772000,CH,40785580,NA,NA,NA
CH,annotated-0_51968990-1,40776940,40778450,NA,3,40773650,40775230,40779940,40780550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,723,CX,40772000,CH,40785580,NA,NA,NA
CH,annotated-0_51968990-1,40779940,40780550,NA,3,40773650,40775230,NA,NA,NA,NA,NA,NA,NA,NA,CX,40780550,40781720,1,NA,NA,723,CX,40772000,CH,40785580,NA,NA,NA
CH,annotated-0_51968990-1,40783170,40784170,NA,2,NA,NA,40784970,40785580,CX,40780550,40781720,1,NA,NA,NA,NA,NA,NA,NA,NA,723,CX,40772000,CH,40785580,NA,NA,NA
CH,annotated-0_51968990-1,40784970,40785580,NA,2,40783170,40784170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,723,CX,40772000,CH,40785580,NA,NA,NA
CH,annotated-0_51968990-1,40794470,40795070,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MA,40795070,40795870,1,NA,NA,724,CH,40794470,CH,40801090,NA,NA,NA
CH,annotated-0_51968990-1,40796910,40797510,NA,3,NA,NA,40799720,40801090,MA,40795070,40795870,1,NA,NA,NA,NA,NA,NA,NA,NA,724,CH,40794470,CH,40801090,NA,NA,NA
CH,annotated-0_51968990-1,40798320,40798920,NA,3,40796910,40797510,40799720,40801090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,724,CH,40794470,CH,40801090,NA,NA,NA
CH,annotated-0_51968990-1,40799720,40801090,NA,3,40796910,40797510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,724,CH,40794470,CH,40801090,NA,NA,NA
CH,annotated-0_51968990-1,40804100,40806230,NA,3,NA,NA,40809580,40810280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725,CH,40804100,MA,40816870,NA,NA,NA
CH,annotated-0_51968990-1,40807030,40807950,NA,3,40804100,40806230,40809580,40810280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725,CH,40804100,MA,40816870,NA,NA,NA
CH,annotated-0_51968990-1,40809580,40810280,NA,3,40804100,40806230,NA,NA,NA,NA,NA,NA,NA,NA,MA,40810280,40812180,2,40814070,40816870,725,CH,40804100,MA,40816870,NA,NA,NA
CH,annotated-0_51968990-1,40825330,40825980,NA,2,NA,NA,40826790,40827400,MA,40822890,40824420,1,NA,NA,NA,NA,NA,NA,NA,NA,726,MA,40822890,CH,40827400,NA,NA,NA
CH,annotated-0_51968990-1,40826790,40827400,NA,2,40825330,40825980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726,MA,40822890,CH,40827400,NA,NA,NA
CH,annotated-0_51968990-1,40830610,40831210,NA,2,NA,NA,40831210,40832350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727,CH,40830610,FA,40834600,NA,NA,NA
CH,annotated-0_51968990-1,40831210,40832350,NA,2,40830610,40831210,NA,NA,NA,NA,NA,NA,NA,NA,FA,40833800,40834600,1,NA,NA,727,CH,40830610,FA,40834600,NA,NA,NA
CH,annotated-0_51968990-1,40838710,40839340,NA,3,NA,NA,40841700,40843480,MA,40837710,40838710,1,NA,NA,NA,NA,NA,NA,NA,NA,728,MA,40837710,CH,40843480,NA,NA,NA
CH,annotated-0_51968990-1,40840140,40840740,NA,3,40838710,40839340,40841700,40843480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,728,MA,40837710,CH,40843480,NA,NA,NA
CH,annotated-0_51968990-1,40841700,40843480,NA,3,40838710,40839340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,728,MA,40837710,CH,40843480,NA,NA,NA
CH,annotated-0_51968990-1,40852470,40853230,NA,1,NA,NA,NA,NA,CX,40850750,40852470,2,40848970,40849950,CX,40855060,40855880,1,NA,NA,729,CX,40848970,CX,40862800,NA,NA,NA
CH,annotated-0_51968990-1,40857020,40857620,NA,1,NA,NA,NA,NA,CX,40855060,40855880,1,NA,NA,CX,40858490,40860540,1,NA,NA,729,CX,40848970,CX,40862800,NA,NA,NA
CH,annotated-0_51968990-1,40861360,40862160,NA,1,NA,NA,NA,NA,CX,40858490,40860540,1,NA,NA,CX,40862160,40862800,1,NA,NA,729,CX,40848970,CX,40862800,NA,NA,NA
CH,annotated-0_51968990-1,40890570,40891170,NA,1,NA,NA,NA,NA,CX,40888970,40889770,1,NA,NA,NA,NA,NA,NA,NA,NA,730,CX,40888970,CH,40891170,NA,NA,NA
CH,annotated-0_51968990-1,40894340,40895450,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,40895450,40897120,1,NA,NA,731,CH,40894340,CH,40907820,NA,NA,NA
CH,annotated-0_51968990-1,40898840,40899440,NA,2,NA,NA,40900240,40902370,CX,40895450,40897120,1,NA,NA,NA,NA,NA,NA,NA,NA,731,CH,40894340,CH,40907820,NA,NA,NA
CH,annotated-0_51968990-1,40900240,40902370,NA,2,40898840,40899440,NA,NA,NA,NA,NA,NA,NA,NA,CX,40904340,40905140,1,NA,NA,731,CH,40894340,CH,40907820,NA,NA,NA
CH,annotated-0_51968990-1,40903550,40904340,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,40906070,40907210,1,NA,NA,731,CH,40894340,CH,40907820,NA,NA,NA
CH,annotated-0_51968990-1,40907210,40907820,NA,1,NA,NA,NA,NA,FA,40906070,40907210,1,NA,NA,NA,NA,NA,NA,NA,NA,731,CH,40894340,CH,40907820,NA,NA,NA
CH,annotated-0_51968990-1,40915790,40916830,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MA,40916830,40917830,1,NA,NA,732,CH,40915790,MA,40917830,NA,NA,NA
CH,annotated-0_51968990-1,40924680,40925280,NA,1,NA,NA,NA,NA,CX,40922540,40923370,1,NA,NA,CX,40925280,40926080,1,NA,NA,733,CX,40922540,CH,40932250,NA,NA,NA
CH,annotated-0_51968990-1,40926080,40926680,NA,1,NA,NA,NA,NA,CX,40925280,40926080,1,NA,NA,FA,40927560,40928670,1,NA,NA,733,CX,40922540,CH,40932250,NA,NA,NA
CH,annotated-0_51968990-1,40929510,40930590,NA,2,NA,NA,40931620,40932250,FA,40927560,40928670,1,NA,NA,NA,NA,NA,NA,NA,NA,733,CX,40922540,CH,40932250,NA,NA,NA
CH,annotated-0_51968990-1,40931620,40932250,NA,2,40929510,40930590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,733,CX,40922540,CH,40932250,NA,NA,NA
CH,annotated-0_51968990-1,40934640,40935240,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,40936810,40937810,1,NA,NA,734,CH,40934640,FA,40937810,NA,NA,NA
CH,annotated-0_51968990-1,40942510,40943110,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506,40942510,40943110
CH,annotated-0_51968990-1,40945480,40946090,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,40945480,40946090
CH,annotated-0_51968990-1,40948710,40949650,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508,40948710,40949650
CH,annotated-0_51968990-1,40951770,40952370,NA,2,NA,NA,40953570,40954410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735,CH,40951770,FA,40956430,NA,NA,NA
CH,annotated-0_51968990-1,40953570,40954410,NA,2,40951770,40952370,NA,NA,NA,NA,NA,NA,NA,NA,FA,40955430,40956430,1,NA,NA,735,CH,40951770,FA,40956430,NA,NA,NA
CH,annotated-0_51968990-1,41051740,41052360,NA,1,NA,NA,NA,NA,CX,41050120,41050940,1,NA,NA,CX,41052360,41053660,1,NA,NA,736,CX,41050120,CX,41056650,NA,NA,NA
CH,annotated-0_51968990-1,41054460,41055330,NA,1,NA,NA,NA,NA,FA,41053660,41054460,1,NA,NA,CX,41055330,41056650,1,NA,NA,736,CX,41050120,CX,41056650,NA,NA,NA
CH,annotated-0_51968990-1,41059990,41060940,NA,1,NA,NA,NA,NA,CX,41058670,41059990,1,NA,NA,NA,NA,NA,NA,NA,NA,737,CX,41058670,CH,41060940,NA,NA,NA
CH,annotated-0_51968990-1,41071630,41072820,NA,1,NA,NA,NA,NA,CX,41070270,41071630,2,41067880,41069110,CX,41073940,41075800,1,NA,NA,738,CX,41067880,CH,41101140,NA,NA,NA
CH,annotated-0_51968990-1,41075800,41077570,NA,2,NA,NA,41077570,41078590,CX,41073940,41075800,1,NA,NA,NA,NA,NA,NA,NA,NA,738,CX,41067880,CH,41101140,NA,NA,NA
CH,annotated-0_51968990-1,41077570,41078590,NA,2,41075800,41077570,NA,NA,NA,NA,NA,NA,NA,NA,CX,41080090,41081160,1,NA,NA,738,CX,41067880,CH,41101140,NA,NA,NA
CH,annotated-0_51968990-1,41078590,41079290,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,738,CX,41067880,CH,41101140,NA,NA,NA
CH,annotated-0_51968990-1,41081160,41082510,NA,2,NA,NA,41082510,41083960,CX,41080090,41081160,1,NA,NA,NA,NA,NA,NA,NA,NA,738,CX,41067880,CH,41101140,NA,NA,NA
CH,annotated-0_51968990-1,41082510,41083960,NA,2,41081160,41082510,NA,NA,NA,NA,NA,NA,NA,NA,CX,41085200,41086200,1,NA,NA,738,CX,41067880,CH,41101140,NA,NA,NA
CH,annotated-0_51968990-1,41083960,41085200,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,41087100,41087790,2,41087790,41089010,738,CX,41067880,CH,41101140,NA,NA,NA
CH,annotated-0_51968990-1,41089010,41090340,NA,1,NA,NA,NA,NA,FA,41087790,41089010,2,41087100,41087790,CX,41090340,41091410,4,41095230,41096140,738,CX,41067880,CH,41101140,NA,NA,NA
CH,annotated-0_51968990-1,41097120,41098360,NA,2,NA,NA,41099230,41101140,CX,41095230,41096140,4,41090340,41091410,NA,NA,NA,NA,NA,NA,738,CX,41067880,CH,41101140,NA,NA,NA
CH,annotated-0_51968990-1,41099230,41101140,NA,2,41097120,41098360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,738,CX,41067880,CH,41101140,NA,NA,NA
CH,annotated-0_51968990-1,41133650,41134840,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,41134840,41136360,1,NA,NA,739,CH,41133650,CX,41140810,NA,NA,NA
CH,annotated-0_51968990-1,41137160,41137860,NA,1,NA,NA,NA,NA,CX,41134840,41136360,1,NA,NA,CX,41138750,41139380,3,41140180,41140810,739,CH,41133650,CX,41140810,NA,NA,NA
CH,annotated-0_51968990-1,41147590,41148270,NA,1,NA,NA,NA,NA,MA,41145780,41146790,1,NA,NA,CX,41148270,41149290,1,NA,NA,740,MA,41145780,CH,41158060,NA,NA,NA
CH,annotated-0_51968990-1,41149290,41149900,NA,1,NA,NA,NA,NA,CX,41148270,41149290,1,NA,NA,CX,41151300,41152630,2,41154610,41155410,740,MA,41145780,CH,41158060,NA,NA,NA
CH,annotated-0_51968990-1,41150700,41151300,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,MA,41145780,CH,41158060,NA,NA,NA
CH,annotated-0_51968990-1,41156390,41157390,NA,2,NA,NA,41157390,41158060,CX,41154610,41155410,2,41151300,41152630,NA,NA,NA,NA,NA,NA,740,MA,41145780,CH,41158060,NA,NA,NA
CH,annotated-0_51968990-1,41157390,41158060,NA,2,41156390,41157390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,MA,41145780,CH,41158060,NA,NA,NA
CH,annotated-0_51968990-1,41165860,41168390,NA,2,NA,NA,41169890,41170490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741,CH,41165860,CH,41177810,NA,NA,NA
CH,annotated-0_51968990-1,41169890,41170490,NA,2,41165860,41168390,NA,NA,NA,NA,NA,NA,NA,NA,CX,41171330,41172700,3,41174440,41175060,741,CH,41165860,CH,41177810,NA,NA,NA
CH,annotated-0_51968990-1,41175910,41177810,NA,1,NA,NA,NA,NA,CX,41174440,41175060,3,41171330,41172700,NA,NA,NA,NA,NA,NA,741,CH,41165860,CH,41177810,NA,NA,NA
CH,annotated-0_51968990-1,41182980,41184030,NA,2,NA,NA,41185750,41186480,CX,41179850,41181240,1,NA,NA,NA,NA,NA,NA,NA,NA,742,CX,41179850,CH,41186480,NA,NA,NA
CH,annotated-0_51968990-1,41185750,41186480,NA,2,41182980,41184030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742,CX,41179850,CH,41186480,NA,NA,NA
CH,annotated-0_51968990-1,41192160,41192870,NA,3,NA,NA,41195430,41197810,CX,41189940,41191280,1,NA,NA,NA,NA,NA,NA,NA,NA,743,CX,41189940,CH,41201180,NA,NA,NA
CH,annotated-0_51968990-1,41193670,41194270,NA,3,41192160,41192870,41195430,41197810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,743,CX,41189940,CH,41201180,NA,NA,NA
CH,annotated-0_51968990-1,41195430,41197810,NA,3,41192160,41192870,NA,NA,NA,NA,NA,NA,NA,NA,CX,41197810,41198630,1,NA,NA,743,CX,41189940,CH,41201180,NA,NA,NA
CH,annotated-0_51968990-1,41198630,41199460,NA,1,NA,NA,NA,NA,CX,41197810,41198630,1,NA,NA,CX,41199460,41200260,1,NA,NA,743,CX,41189940,CH,41201180,NA,NA,NA
CH,annotated-0_51968990-1,41200260,41201180,NA,1,NA,NA,NA,NA,CX,41199460,41200260,1,NA,NA,NA,NA,NA,NA,NA,NA,743,CX,41189940,CH,41201180,NA,NA,NA
CH,annotated-0_51968990-1,41209340,41211590,NA,1,NA,NA,NA,NA,CX,41208340,41209340,3,41203540,41204400,NA,NA,NA,NA,NA,NA,744,CX,41203540,CH,41211590,NA,NA,NA
CH,annotated-0_51968990-1,41216280,41216900,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,41217750,41218910,2,41220260,41221270,745,CH,41216280,CX,41221270,NA,NA,NA
CH,annotated-0_51968990-1,41231150,41231790,NA,1,NA,NA,NA,NA,CX,41230350,41231150,2,41228470,41229550,CX,41231790,41233170,1,NA,NA,746,CX,41228470,CX,41233170,NA,NA,NA
CH,annotated-0_51968990-1,41240220,41241790,NA,1,NA,NA,NA,NA,FA,41238920,41240220,1,NA,NA,NA,NA,NA,NA,NA,NA,747,FA,41238920,CH,41241790,NA,NA,NA
CH,annotated-0_51968990-1,41249590,41250190,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,509,41249590,41250190
CH,annotated-0_51968990-1,41255290,41255890,NA,1,NA,NA,NA,NA,CX,41252300,41253300,1,NA,NA,NA,NA,NA,NA,NA,NA,748,CX,41252300,CH,41255890,NA,NA,NA
CH,annotated-0_51968990-1,41266120,41266810,NA,2,NA,NA,41267930,41268830,CX,41264170,41265020,2,41261840,41262840,NA,NA,NA,NA,NA,NA,749,CX,41261840,CH,41268830,NA,NA,NA
CH,annotated-0_51968990-1,41267930,41268830,NA,2,41266120,41266810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,749,CX,41261840,CH,41268830,NA,NA,NA
CH,annotated-0_51968990-1,41290660,41292790,NA,1,NA,NA,NA,NA,CX,41288250,41289770,2,41286760,41287650,NA,NA,NA,NA,NA,NA,750,CX,41286760,CH,41292790,NA,NA,NA
CH,annotated-0_51968990-1,41299660,41300670,NA,1,NA,NA,NA,NA,FA,41297760,41298850,3,41295950,41297140,CX,41300670,41301720,1,NA,NA,751,FA,41295950,CH,41304830,NA,NA,NA
CH,annotated-0_51968990-1,41301720,41302320,NA,1,NA,NA,NA,NA,CX,41300670,41301720,1,NA,NA,CX,41302320,41303190,2,41303190,41304190,751,FA,41295950,CH,41304830,NA,NA,NA
CH,annotated-0_51968990-1,41304190,41304830,NA,1,NA,NA,NA,NA,CX,41303190,41304190,2,41302320,41303190,NA,NA,NA,NA,NA,NA,751,FA,41295950,CH,41304830,NA,NA,NA
CH,annotated-0_51968990-1,41310280,41312360,NA,1,NA,NA,NA,NA,FA,41308270,41309400,1,NA,NA,FA,41312360,41313160,1,NA,NA,752,FA,41308270,CX,41319100,NA,NA,NA
CH,annotated-0_51968990-1,41313960,41315260,NA,1,NA,NA,NA,NA,CX,41313160,41313960,1,NA,NA,CX,41315260,41316460,3,41318300,41319100,752,FA,41308270,CX,41319100,NA,NA,NA
CH,annotated-0_51968990-1,41326660,41327300,NA,1,NA,NA,NA,NA,CX,41324150,41324950,1,NA,NA,NA,NA,NA,NA,NA,NA,753,CX,41324150,CH,41327300,NA,NA,NA
CH,annotated-0_51968990-1,41332180,41333350,NA,1,NA,NA,NA,NA,CX,41329760,41331150,1,NA,NA,NA,NA,NA,NA,NA,NA,754,CX,41329760,CH,41333350,NA,NA,NA
CH,annotated-0_51968990-1,41341370,41343170,NA,3,NA,NA,41344170,41346950,CX,41339530,41340530,1,NA,NA,NA,NA,NA,NA,NA,NA,755,CX,41339530,CX,41347800,NA,NA,NA
CH,annotated-0_51968990-1,41343170,41344170,NA,3,41341370,41343170,41344170,41346950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,755,CX,41339530,CX,41347800,NA,NA,NA
CH,annotated-0_51968990-1,41344170,41346950,NA,3,41341370,41343170,NA,NA,NA,NA,NA,NA,NA,NA,CX,41346950,41347800,1,NA,NA,755,CX,41339530,CX,41347800,NA,NA,NA
CH,annotated-0_51968990-1,41355990,41358320,NA,2,NA,NA,41358320,41359620,CX,41353070,41354100,1,NA,NA,NA,NA,NA,NA,NA,NA,756,CX,41353070,CX,41389850,NA,NA,NA
CH,annotated-0_51968990-1,41358320,41359620,NA,2,41355990,41358320,NA,NA,NA,NA,NA,NA,NA,NA,CX,41361140,41362920,1,NA,NA,756,CX,41353070,CX,41389850,NA,NA,NA
CH,annotated-0_51968990-1,41359620,41360320,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,756,CX,41353070,CX,41389850,NA,NA,NA
CH,annotated-0_51968990-1,41363730,41364950,NA,1,NA,NA,NA,NA,CX,41361140,41362920,1,NA,NA,CX,41364950,41365950,2,41366820,41367420,756,CX,41353070,CX,41389850,NA,NA,NA
CH,annotated-0_51968990-1,41368400,41369040,NA,2,NA,NA,41369840,41370920,CX,41366820,41367420,2,41364950,41365950,NA,NA,NA,NA,NA,NA,756,CX,41353070,CX,41389850,NA,NA,NA
CH,annotated-0_51968990-1,41369840,41370920,NA,2,41368400,41369040,NA,NA,NA,NA,NA,NA,NA,NA,CX,41372320,41373240,1,NA,NA,756,CX,41353070,CX,41389850,NA,NA,NA
CH,annotated-0_51968990-1,41371720,41372320,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,41373240,41374070,1,NA,NA,756,CX,41353070,CX,41389850,NA,NA,NA
CH,annotated-0_51968990-1,41374910,41376450,NA,1,NA,NA,NA,NA,CX,41373240,41374070,1,NA,NA,CX,41377630,41378510,3,41381420,41382500,756,CX,41353070,CX,41389850,NA,NA,NA
CH,annotated-0_51968990-1,41383410,41384410,NA,1,NA,NA,NA,NA,CX,41381420,41382500,3,41377630,41378510,CX,41385010,41385870,1,NA,NA,756,CX,41353070,CX,41389850,NA,NA,NA
CH,annotated-0_51968990-1,41384410,41385010,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,41386600,41387950,1,NA,NA,756,CX,41353070,CX,41389850,NA,NA,NA
CH,annotated-0_51968990-1,41385870,41386600,NA,1,NA,NA,NA,NA,CX,41385010,41385870,1,NA,NA,NA,NA,NA,NA,NA,NA,756,CX,41353070,CX,41389850,NA,NA,NA
CH,annotated-0_51968990-1,41387950,41388660,NA,1,NA,NA,NA,NA,FA,41386600,41387950,1,NA,NA,CX,41388660,41389850,1,NA,NA,756,CX,41353070,CX,41389850,NA,NA,NA
CH,annotated-0_51968990-1,41393540,41394370,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,41394370,41395740,4,41400360,41401170,757,CH,41393540,CX,41401170,NA,NA,NA
